step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER
259,18397.48,0.0,0.0,0.0,0.0,False,False,True,False
11,11952.73,36284.46,24331.73,0.0,0.0,False,False,True,False
7,21729.0,21729.0,0.0,27335.0,0.0,True,False,False,False
357,2239461.29,2239461.29,0.0,121354.63,2360815.92,True,False,False,False
65,385556.82,385556.82,0.0,60032.11,445588.93,True,False,False,False
456,760984.58,760984.58,0.0,0.0,0.0,False,False,False,True
347,5893.58,0.0,0.0,0.0,0.0,False,False,True,False
189,165207.91,0.0,0.0,2291146.06,2456353.97,False,False,False,True
41,4235.15,40428.0,36192.85,0.0,0.0,False,False,True,False
157,49223.39,0.0,0.0,1482019.75,1531243.14,True,False,False,False
139,307389.25,0.0,0.0,617222.86,924612.11,True,False,False,False
208,917014.64,917014.64,0.0,0.0,0.0,False,False,False,True
187,4249.79,0.0,0.0,0.0,0.0,False,False,True,False
393,290198.92,290198.92,0.0,0.0,290198.92,True,False,False,False
489,934314.89,934314.89,0.0,0.0,0.0,False,False,False,True
315,7748802.0,7748802.0,0.0,0.0,7748802.0,True,False,False,False
158,137367.1,0.0,0.0,197065.04,334432.14,True,False,False,False
35,69122.9,0.0,0.0,3752683.36,3821806.26,True,False,False,False
1,2806.0,2806.0,0.0,0.0,0.0,False,False,False,True
324,121558.1,0.0,0.0,1248672.2,1370230.3,True,False,False,False
646,10000000.0,10000000.0,0.0,332983.03,10332983.03,True,False,False,False
579,32372.82,32372.82,0.0,0.0,0.0,False,False,False,True
651,65494.78,65494.78,0.0,0.0,0.0,False,False,False,True
556,788855.1,788855.1,0.0,32662.41,821517.51,True,False,False,False
119,5341.21,223634.0,218292.79,0.0,0.0,False,False,True,False
207,68662.04,0.0,0.0,1610716.86,1679378.9,True,False,False,False
461,226689.16,226689.16,0.0,173244.92,399934.08,True,False,False,False
634,9168747.51,9168747.51,0.0,0.0,0.0,False,False,False,True
34,10270.56,0.0,0.0,0.0,0.0,False,False,True,False
306,321247.13,917390.67,1238637.8,4418224.09,4096976.96,False,False,False,False
36,8276.66,0.0,0.0,0.0,0.0,False,False,True,False
393,11392.73,0.0,0.0,0.0,0.0,False,False,True,False
39,13607.72,200.0,0.0,0.0,0.0,False,False,True,False
375,192947.8,0.0,0.0,277100.5,470048.3,True,False,False,False
195,71323.49,71323.49,0.0,154430.46,225753.95,True,False,False,False
346,6488.5,0.0,0.0,0.0,0.0,False,False,True,False
104,142336.65,142336.65,0.0,267803.17,410139.82,True,False,False,False
360,758848.47,758848.47,0.0,0.0,0.0,False,False,False,True
256,275167.21,132084.0,0.0,1974367.81,2249535.02,True,False,False,False
8,89631.24,89631.24,0.0,21175.0,0.0,True,False,False,False
52,7484125.12,7484125.12,0.0,0.0,0.0,False,False,False,True
286,148796.79,314687.0,165890.21,19407.65,168204.43,True,False,False,False
96,6101.12,132638.0,126536.88,0.0,0.0,False,False,True,False
122,909.32,67.0,0.0,0.0,0.0,False,False,True,False
280,179642.76,12533881.64,12713524.4,287315.67,107672.91,False,False,False,False
639,349627.64,349627.64,0.0,0.0,0.0,False,False,False,True
287,7109453.78,7109453.78,0.0,0.0,0.0,False,False,False,True
45,84209.9,43793.75,0.0,864758.42,948968.32,True,False,False,False
161,160351.22,160351.22,0.0,1897330.5,2057681.72,True,False,False,False
132,20034.79,0.0,0.0,0.0,0.0,False,False,True,False
565,39406.65,51378.0,11971.35,0.0,0.0,False,False,True,False
726,76960.91,76960.91,0.0,651807.74,728768.66,True,False,False,False
170,335859.86,335859.86,0.0,0.0,0.0,False,False,False,True
348,17261.79,1081.0,0.0,0.0,0.0,False,False,True,False
96,6762.68,109.0,0.0,0.0,0.0,False,False,True,False
394,201247.25,201247.25,0.0,0.0,0.0,False,False,False,True
685,4886423.05,4886423.05,0.0,0.0,0.0,False,False,False,True
260,44867.2,36403.0,81270.2,504803.88,459936.67,False,False,False,False
40,212613.29,212613.29,0.0,1370788.41,1583401.69,True,False,False,False
16,205533.42,9998.0,0.0,4854.0,0.0,True,False,False,False
201,512660.69,0.0,0.0,2089407.69,2602068.38,False,False,False,True
401,5838803.23,5838803.23,0.0,0.0,0.0,False,False,False,True
717,751854.42,751854.42,0.0,11716.66,763571.08,True,False,False,False
185,489111.71,489111.71,0.0,0.0,0.0,False,False,False,True
139,139940.68,1749.0,0.0,6402379.99,6542320.67,True,False,False,False
157,17236.29,0.0,0.0,0.0,0.0,False,False,True,False
389,173668.46,173668.46,0.0,383083.73,556752.19,True,False,False,False
38,67830.13,6756921.52,6824751.65,1009380.73,941550.6,False,False,False,False
231,6029387.26,6029387.26,0.0,662435.69,6691822.95,True,False,False,False
347,9841.75,0.0,0.0,0.0,0.0,False,False,True,False
208,6016.01,146016.0,139999.99,0.0,0.0,False,False,True,False
569,15093.69,15093.69,0.0,700860.28,715953.97,True,False,False,False
145,150245.05,150245.05,0.0,0.0,0.0,False,False,False,True
234,97589.67,68.0,0.0,194721.45,292311.11,True,False,False,False
74,3284197.88,3284197.88,0.0,200942.08,3485139.96,True,False,False,False
259,159577.36,912828.33,1072405.69,558017.38,398440.02,False,False,False,False
319,1033878.67,1033878.67,0.0,6177505.77,7211384.44,True,False,False,False
225,15419.9,25339.0,9919.1,0.0,0.0,False,False,True,False
425,462452.87,462452.87,0.0,0.0,0.0,False,False,False,True
51,339275.64,339275.64,0.0,1481576.03,1820851.68,True,False,False,False
36,103056.0,103056.0,0.0,0.0,0.0,False,False,False,True
503,861189.54,861189.54,0.0,0.0,0.0,False,False,False,True
259,4956.14,0.0,0.0,0.0,0.0,False,False,True,False
299,6557.02,2211.36,0.0,0.0,0.0,False,False,True,False
399,77710.4,77710.4,0.0,11181435.26,11259145.67,True,False,False,False
231,34261.66,0.0,0.0,335962.79,370224.44,True,False,False,False
260,56484.74,108808.27,52323.54,325148.88,381633.61,True,False,False,False
259,143693.86,3245.0,0.0,685644.21,829338.07,True,False,False,False
355,346812.42,645999.38,992811.8,2876152.93,2529340.51,False,False,False,False
303,16188.15,25548.47,9360.32,0.0,0.0,False,False,True,False
181,233997.87,266.0,234263.87,2327513.51,2093515.64,False,False,False,False
327,225579.22,13457.0,239036.22,1010080.09,868081.02,False,False,False,False
48,5489302.04,5489302.04,0.0,0.0,0.0,False,False,False,True
591,221107.56,221107.56,0.0,0.0,0.0,False,False,False,True
20,26092.47,0.0,0.0,0.0,0.0,False,False,True,False
352,108923.02,25687.0,0.0,0.0,108923.02,True,False,False,False
300,339030.74,52834.0,391864.74,59763.98,0.0,False,False,False,False
255,179794.33,15714.0,195508.33,52150.66,0.0,False,False,False,False
157,77585.59,4328899.81,4406485.4,204681.17,127095.59,False,False,False,False
34,123673.14,5800.0,129473.14,154.0,0.0,False,False,False,False
300,719139.52,0.0,0.0,741777.71,1460917.23,False,False,False,True
617,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
256,374357.67,0.0,0.0,547105.31,921462.98,True,False,False,False
177,19483.68,163059.9,143576.22,0.0,0.0,False,False,True,False
308,189013.48,100621.0,0.0,3158018.27,3347031.74,True,False,False,False
275,5518.42,15734.0,10215.58,0.0,0.0,False,False,True,False
610,493538.8,493538.8,0.0,0.0,0.0,False,False,False,True
305,447589.21,447589.21,0.0,0.0,0.0,False,False,False,True
501,8020192.15,8020192.15,0.0,2435.09,8022627.23,True,False,False,False
129,44391.11,0.0,0.0,237418.19,281809.3,True,False,False,False
227,44691.42,0.0,0.0,251171.77,295863.19,True,False,False,False
395,6039.62,250248.98,244209.36,0.0,0.0,False,False,True,False
183,290939.43,84507.0,0.0,72909.92,363849.35,True,False,False,False
16,722734.62,0.0,0.0,2089058.8,2812084.6,False,False,False,True
305,117515.41,9435.0,0.0,0.0,117515.41,True,False,False,False
523,7603589.38,7603589.38,0.0,0.0,0.0,False,False,False,True
378,7806.02,0.0,0.0,0.0,0.0,False,False,True,False
352,1416.92,172461.86,171044.94,0.0,0.0,False,False,True,False
326,393103.46,720.0,0.0,272501.5,665604.97,True,False,False,False
616,1265656.44,1265656.44,0.0,0.0,0.0,False,False,False,True
20,720.76,0.0,0.0,0.0,0.0,False,False,True,False
236,67050.5,67050.5,0.0,0.0,0.0,False,False,False,True
426,11631.53,0.0,0.0,0.0,0.0,False,False,True,False
236,66709.06,0.0,0.0,70327.65,137036.7,True,False,False,False
41,6181.62,0.0,0.0,0.0,0.0,False,False,True,False
227,114889.61,114889.61,0.0,0.0,0.0,False,False,False,True
178,355.01,0.0,0.0,0.0,0.0,False,False,True,False
44,18219.3,650363.64,668582.95,372193.03,353973.73,False,False,False,False
194,452294.74,452294.74,0.0,71502.94,523797.68,True,False,False,False
647,964876.58,964876.58,0.0,203741.11,1168617.69,True,False,False,False
311,2479691.37,2479691.37,0.0,16351.96,2496043.32,True,False,False,False
282,20013.17,44642.78,24629.61,0.0,0.0,False,False,True,False
730,156396.46,156396.46,0.0,842357.16,998753.62,True,False,False,False
261,259186.43,259186.43,0.0,0.0,0.0,False,False,False,True
333,153199.61,901303.26,1054502.87,401814.13,248614.52,False,False,False,False
85,8924971.59,8924971.59,0.0,0.0,0.0,False,False,False,True
211,133012.53,175097.0,42084.47,653233.92,786246.45,True,False,False,False
316,158279.4,158279.4,0.0,0.0,0.0,False,False,False,True
578,118106.94,118106.94,0.0,0.0,0.0,False,False,False,True
256,82639.76,53040.0,0.0,124211.16,206850.93,True,False,False,False
340,4896179.38,4896179.38,0.0,0.0,0.0,False,False,False,True
282,257645.4,0.0,0.0,356109.21,613754.61,True,False,False,False
305,1309602.55,1309602.55,0.0,119342.55,1428945.1,True,False,False,False
214,116419.58,116419.58,0.0,177874.9,294294.48,True,False,False,False
715,1390048.67,1390048.67,0.0,0.0,0.0,False,False,False,True
236,469425.71,0.0,0.0,3514196.56,3983622.27,False,False,False,True
636,222517.07,222517.07,0.0,0.0,0.0,False,False,False,True
201,92072.74,2453.0,94525.74,2489216.58,2397143.84,False,False,False,False
58,106673.26,106673.26,0.0,0.0,106673.26,True,False,False,False
205,185782.29,9852902.52,10038684.81,415231.38,229449.09,False,False,False,False
219,2312944.11,2312944.11,0.0,0.0,0.0,False,False,False,True
610,20779.67,87123.05,66343.38,0.0,0.0,False,False,True,False
332,202789.99,3021388.78,3224178.78,660592.29,457802.3,False,False,False,False
666,504362.34,504362.34,0.0,0.0,504362.34,True,False,False,False
521,5087422.03,5087422.03,0.0,0.0,0.0,False,False,False,True
10,377275.45,0.0,0.0,2072427.97,2266894.08,True,False,False,False
177,15139.98,20963.0,5823.02,0.0,0.0,False,False,True,False
690,14455.54,10198.91,0.0,0.0,0.0,False,False,True,False
403,108560.06,108560.06,0.0,0.0,108560.06,True,False,False,False
186,179321.12,179321.12,0.0,0.0,179321.12,True,False,False,False
396,1750315.12,0.0,0.0,9951459.89,11701775.0,False,False,False,True
273,192334.14,5532.0,0.0,332042.8,524376.94,False,False,False,True
400,1191669.35,1191669.35,0.0,311728.89,1503398.24,True,False,False,False
463,279826.54,279826.54,0.0,492054.19,771880.72,True,False,False,False
381,75514.45,55525.0,0.0,0.0,75514.45,True,False,False,False
10,231622.14,0.0,0.0,4146417.03,4378039.17,True,False,False,False
36,113338.99,113338.99,0.0,3290608.15,3403947.14,True,False,False,False
350,174925.63,0.0,0.0,7153501.13,7328426.76,True,False,False,False
211,11767.19,336245.12,324477.93,0.0,0.0,False,False,True,False
354,375419.35,375419.35,0.0,269939.49,645358.83,True,False,False,False
635,1387048.31,1387048.31,0.0,3551644.77,4938693.07,True,False,False,False
179,84186.52,4671.0,88857.52,6665515.05,6581328.54,False,False,False,False
262,3249.13,15279.0,12029.87,0.0,0.0,False,False,True,False
77,239473.85,239473.85,0.0,729245.09,968718.94,True,False,False,False
42,3569720.42,3569720.42,0.0,0.0,0.0,False,False,False,True
357,3288.13,79861.0,76572.87,0.0,0.0,False,False,True,False
71,345526.4,345526.4,0.0,210291.99,555818.38,True,False,False,False
8,29707.86,29707.86,0.0,0.0,0.0,False,False,False,True
330,40388.58,40388.58,0.0,6981191.23,7021579.81,True,False,False,False
18,194404.8,6833090.7,7027495.49,343161.52,148756.72,False,False,False,False
14,442712.09,23206890.11,23649602.2,656139.06,127632.08,False,False,False,False
510,3178881.71,3178881.71,0.0,0.0,3178881.71,True,False,False,False
92,19742.71,19742.71,0.0,2098671.68,2118414.39,True,False,False,False
643,161147.38,161147.38,0.0,0.0,161147.38,True,False,False,False
15,170.0,170.0,0.0,0.0,0.0,False,False,False,True
254,282450.84,0.0,0.0,3524793.76,3807244.61,True,False,False,False
520,6572.97,464443.23,457870.26,0.0,0.0,False,False,True,False
25,249159.26,249159.26,0.0,0.0,0.0,False,False,False,True
154,207366.5,4067443.89,4274810.39,587967.17,713766.93,False,False,False,False
104,655294.3,655294.3,0.0,1510159.85,2165454.15,True,False,False,False
328,11361.68,51542.0,40180.32,0.0,0.0,False,False,True,False
563,1676936.79,1676936.79,0.0,0.0,0.0,False,False,False,True
189,67882.67,2305.0,70187.67,101419.05,33536.38,False,False,False,False
234,225923.37,225923.37,0.0,0.0,0.0,False,False,False,True
150,67653.75,67653.75,0.0,246219.93,313873.68,True,False,False,False
136,370131.41,0.0,0.0,1371822.38,1741953.79,False,False,False,True
312,10000000.0,16580427.81,6580427.81,0.0,0.0,False,False,False,True
298,575.62,389.0,0.0,0.0,0.0,False,False,True,False
646,10000000.0,10000000.0,0.0,0.0,10000000.0,True,False,False,False
423,3588174.94,3588174.94,0.0,103757.04,3691931.98,True,False,False,False
311,8589704.49,8589704.49,0.0,0.0,0.0,False,False,False,True
360,758848.47,758848.47,0.0,9507465.84,10266314.31,True,False,False,False
199,3644234.06,3644234.06,0.0,0.0,0.0,False,False,False,True
547,2732915.89,0.0,0.0,4261639.72,6994555.61,False,False,False,True
19,206969.06,9084589.7,9291558.76,675911.9,468942.84,False,False,False,False
297,73315.47,639641.0,712956.47,755934.43,682618.96,False,False,False,False
329,810328.15,152792.0,0.0,0.0,810328.15,False,False,False,True
38,180530.93,22297.0,0.0,0.0,180530.93,True,False,False,False
397,618156.65,14187.0,0.0,68924.46,687081.11,True,False,False,False
187,96756.8,664156.11,760912.91,509908.76,413151.96,False,False,False,False
162,2607.6,21639.0,19031.4,0.0,0.0,False,False,True,False
157,1946687.34,1946687.34,0.0,0.0,0.0,False,False,False,True
327,117045.99,0.0,0.0,275646.11,392692.1,True,False,False,False
11,12461.0,12461.0,0.0,0.0,0.0,False,False,False,True
394,845.04,12543.0,11697.96,0.0,0.0,False,False,True,False
372,17630.87,70511.67,52880.79,0.0,0.0,False,False,True,False
304,248.88,12009593.44,12009842.32,1421983.88,1421735.0,False,False,False,False
391,4559921.56,4559921.56,0.0,0.0,0.0,False,False,False,True
704,672812.53,672812.53,0.0,0.0,672812.53,True,False,False,False
325,1445166.74,1445166.74,0.0,0.0,0.0,False,False,False,True
561,285294.11,285294.11,0.0,0.0,0.0,False,False,False,True
299,1150561.97,1150561.97,0.0,0.0,0.0,False,False,False,True
269,10000000.0,13042111.54,3042111.54,0.0,0.0,False,False,False,True
65,385556.82,385556.82,0.0,0.0,0.0,False,False,False,True
617,621034.85,621034.85,0.0,0.0,621034.85,True,False,False,False
130,35577.45,0.0,0.0,0.0,0.0,False,False,True,False
283,924912.26,924912.26,0.0,0.0,0.0,False,False,False,True
302,273847.79,73597.0,0.0,1559428.48,1833276.27,True,False,False,False
710,10000000.0,37418265.31,27418265.31,0.0,0.0,False,False,False,True
279,6590.98,13405.0,6814.02,0.0,0.0,False,False,True,False
236,2274.43,0.0,0.0,0.0,0.0,False,False,True,False
137,433348.97,433348.97,0.0,1757052.79,2190401.76,True,False,False,False
168,7513581.46,7513581.46,0.0,1190957.66,8704539.12,True,False,False,False
297,2511765.88,272390.14,0.0,2995181.99,5506947.87,False,False,False,True
505,745156.83,745156.83,0.0,0.0,0.0,False,False,False,True
88,4022408.76,4022408.76,0.0,0.0,0.0,False,False,False,True
633,75480.15,75480.15,0.0,0.0,0.0,False,False,False,True
68,1858515.57,1858515.57,0.0,0.0,0.0,False,False,False,True
371,19043.3,52748.58,33705.28,0.0,0.0,False,False,True,False
266,10000000.0,15494862.93,5494862.93,0.0,0.0,False,False,False,True
681,155228.26,0.0,0.0,772704.32,927932.58,True,False,False,False
542,194340.34,19977.0,214317.34,4090330.91,3895990.58,False,False,False,False
281,80580.2,7034646.25,7115226.44,360202.75,279622.56,False,False,False,False
306,1122.76,0.0,0.0,0.0,0.0,False,False,True,False
211,1330802.24,1330802.24,0.0,0.0,0.0,False,False,False,True
144,102750.55,102750.55,0.0,0.0,0.0,False,False,False,True
154,302866.55,209709.0,0.0,950063.43,1252929.99,True,False,False,False
66,2322909.69,2322909.69,0.0,0.0,0.0,False,False,False,True
402,2128.4,20915.0,18786.6,0.0,0.0,False,False,True,False
262,25119.24,1371443.46,1396562.7,7850277.45,7825158.21,False,False,False,False
404,3752.41,10166.0,6413.59,0.0,0.0,False,False,True,False
206,998110.47,998110.47,0.0,0.0,685216.5,False,False,False,True
375,21424.31,57818.77,36394.46,0.0,0.0,False,False,True,False
12,3964129.99,3964129.99,0.0,1912955.54,5811064.07,True,False,False,False
276,77736.94,220662.65,142925.71,164121.94,241858.88,True,False,False,False
721,23639.56,23639.56,0.0,0.0,0.0,False,False,False,True
400,27060.18,50675.0,23614.82,1183283.63,1210343.81,False,False,False,True
130,135916.11,60199.48,0.0,147316.44,283232.55,True,False,False,False
43,78495.9,0.0,0.0,199756.86,666541.78,True,False,False,False
491,1122827.94,1122827.94,0.0,0.0,0.0,False,False,False,True
601,98099.07,98099.07,0.0,0.0,98099.07,True,False,False,False
375,241587.78,0.0,0.0,325402.16,566989.94,True,False,False,False
15,161828.84,0.0,0.0,1665020.94,1826849.78,False,False,False,True
129,122967.11,0.0,0.0,315922.83,438889.94,True,False,False,False
509,1994525.04,1994525.04,0.0,0.0,0.0,False,False,False,True
551,3774777.76,3774777.76,0.0,597455.51,4372233.27,True,False,False,False
619,418971.0,418971.0,0.0,2234184.24,2653155.23,True,False,False,False
155,213337.48,1236.0,214573.48,208205.93,0.0,False,False,False,False
117,4032691.34,4032691.34,0.0,0.0,4032691.34,True,False,False,False
331,226323.76,0.0,0.0,233062.73,459386.48,True,False,False,False
531,834203.65,834203.65,0.0,0.0,834203.65,True,False,False,False
572,262960.23,262960.23,0.0,0.0,262960.23,True,False,False,False
532,634046.89,634046.89,0.0,985290.65,1619337.54,True,False,False,False
211,5689516.13,5689516.13,0.0,1826357.61,7515873.74,True,False,False,False
14,1561891.66,1561891.66,0.0,3471928.95,6443177.56,True,False,False,False
258,324.53,48729.91,48405.38,0.0,0.0,False,False,True,False
228,22541.63,0.0,0.0,0.0,0.0,False,False,True,False
583,333390.18,333390.18,0.0,0.0,0.0,False,False,False,True
396,53753.3,0.0,0.0,168479.65,222232.94,True,False,False,False
235,7079.39,438012.0,430932.61,0.0,0.0,False,False,True,False
221,167060.63,167060.63,0.0,0.0,0.0,False,False,False,True
276,321465.0,321465.0,0.0,0.0,0.0,False,False,False,True
535,606501.57,606501.57,0.0,0.0,0.0,False,False,False,True
354,268851.8,220431.0,0.0,1641753.59,1910605.4,True,False,False,False
38,248208.73,0.0,0.0,989644.65,1237853.38,True,False,False,False
369,257036.67,3353244.93,3610281.6,409537.73,152501.07,False,False,False,False
700,346103.09,346103.09,0.0,0.0,0.0,False,False,False,True
242,3210027.48,3210027.48,0.0,0.0,0.0,False,False,False,True
101,146681.74,146681.74,0.0,63872.75,210554.49,True,False,False,False
238,10527.02,218718.0,208190.98,0.0,0.0,False,False,True,False
349,283696.28,387554.0,103857.72,0.0,283696.28,True,False,False,False
139,506995.12,0.0,0.0,2514221.34,3021216.46,True,False,False,False
68,915266.65,915266.65,0.0,0.0,0.0,False,False,False,True
182,185905.83,0.0,0.0,2235905.53,2421811.36,True,False,False,False
561,2763025.35,2763025.35,0.0,0.0,0.0,False,False,False,True
327,40756.61,0.0,0.0,68238.36,108994.97,True,False,False,False
259,11922.96,54087.0,66009.96,0.0,0.0,False,False,False,False
40,22392.85,10143.0,0.0,0.0,0.0,False,False,True,False
310,1868438.44,1868438.44,0.0,0.0,1868438.44,True,False,False,False
396,63133.62,154465.0,91331.38,807572.55,960980.21,True,False,False,False
251,11121.43,0.0,0.0,0.0,0.0,False,False,True,False
644,628033.58,628033.58,0.0,0.0,0.0,False,False,False,True
303,410789.42,8239467.28,8650256.7,9619149.28,9208359.86,False,False,False,False
542,145293.42,2980.0,148273.42,0.0,0.0,False,False,False,False
276,362671.22,0.0,0.0,710872.97,1073544.18,False,False,False,True
372,112840.69,541713.0,654553.69,1120245.25,1007404.56,False,False,False,False
401,139135.38,0.0,0.0,2334686.07,2473821.45,True,False,False,False
424,2772748.37,2772748.37,0.0,0.0,2772748.37,True,False,False,False
183,355909.21,355909.21,0.0,0.0,0.0,False,False,False,True
231,35036.17,5043.0,0.0,0.0,35036.17,True,False,False,False
42,334276.08,334276.08,0.0,318089.61,652365.68,True,False,False,False
232,341312.46,0.0,0.0,8338295.14,8679607.6,True,False,False,False
96,76455.68,5209018.01,5285473.69,4182421.68,4105965.99,False,False,False,False
355,6618.29,491111.12,484492.83,0.0,0.0,False,False,True,False
16,8763.6,0.0,0.0,0.0,0.0,False,False,True,False
205,212788.38,53367.0,0.0,0.0,212788.38,False,False,False,True
40,252737.08,17989.0,270726.08,0.0,0.0,False,False,False,False
39,29907.8,40181.0,70088.8,93885.0,37131.98,False,False,False,False
144,612743.87,612743.87,0.0,0.0,0.0,False,False,False,True
55,854550.85,854550.85,0.0,186808.48,1041359.33,True,False,False,False
375,3724.3,3724.3,0.0,477295.98,481020.28,True,False,False,False
10,453137.79,4689.0,0.0,1548908.93,2030563.98,True,False,False,False
20,72825.52,167495.0,240320.52,4115498.4,3992449.65,False,False,False,False
305,2106.61,8875252.84,8877359.45,740586.28,738479.67,False,False,False,False
230,40611.22,0.0,0.0,0.0,40611.22,True,False,False,False
92,21574.55,21574.55,0.0,0.0,21574.55,True,False,False,False
202,16421.62,9044.0,0.0,0.0,0.0,False,False,True,False
285,155110.75,33626.29,0.0,15219431.43,15374542.18,True,False,False,False
46,82971.91,82971.91,0.0,39316.96,122288.87,True,False,False,False
337,505580.22,505580.22,0.0,0.0,0.0,False,False,False,True
207,41515.07,107190.23,65675.16,0.0,0.0,False,False,True,False
284,7404.15,0.0,0.0,0.0,0.0,False,False,True,False
361,54892.98,54892.98,0.0,0.0,54892.98,True,False,False,False
81,221936.6,221936.6,0.0,0.0,0.0,False,False,False,True
59,192765.49,192765.49,0.0,3252407.57,3445173.06,True,False,False,False
261,52826.37,5221747.25,5274573.62,152016.73,99190.37,False,False,False,False
600,3455440.17,3455440.17,0.0,333449.12,3788889.29,True,False,False,False
504,219278.81,219278.81,0.0,22127.85,241406.66,True,False,False,False
282,8091.78,8091.78,0.0,0.0,0.0,False,False,False,True
185,448265.08,448265.08,0.0,0.0,0.0,False,False,False,True
308,9756.88,0.0,0.0,0.0,0.0,False,False,True,False
429,662727.25,0.0,0.0,3389480.65,4052207.9,False,False,False,True
195,594229.77,594229.77,0.0,0.0,0.0,False,False,False,True
393,432958.83,432958.83,0.0,0.0,432958.83,True,False,False,False
282,82841.07,8221000.36,8303841.42,339314.08,256473.01,False,False,False,False
278,75822.96,11688.0,0.0,1372761.55,1448584.52,True,False,False,False
13,51024.26,249425.0,198400.74,0.0,0.0,False,False,True,False
226,3235.49,0.0,0.0,0.0,0.0,False,False,True,False
34,172515.26,0.0,0.0,2352146.64,2698009.05,False,False,False,True
13,6188514.81,6188514.81,0.0,381607.21,6424681.56,True,False,False,False
595,366104.9,83596.0,0.0,15195.0,381299.9,True,False,False,False
161,197183.07,0.0,0.0,8650310.64,8847493.71,False,False,False,True
63,148188.84,148188.84,0.0,194134.25,342323.08,True,False,False,False
699,84480.05,84480.05,0.0,0.0,0.0,False,False,False,True
180,38933.86,0.0,0.0,333759.42,372693.28,True,False,False,False
718,10000000.0,10000000.0,0.0,2517892.18,12517892.18,True,False,False,False
551,3774777.76,3774777.76,0.0,0.0,0.0,False,False,False,True
8,16693.07,10200.0,0.0,0.0,0.0,False,False,True,False
210,10427.45,0.0,0.0,0.0,0.0,False,False,True,False
726,54584.29,54584.29,0.0,0.0,0.0,False,False,False,True
181,18048.04,0.0,0.0,541040.68,559088.72,True,False,False,False
159,32703.98,9220.0,0.0,0.0,32703.98,True,False,False,False
256,190444.52,360.0,190804.52,0.0,0.0,False,False,False,False
393,1484061.45,0.0,0.0,2759124.1,4243185.54,False,False,False,True
644,70669.49,70669.49,0.0,0.0,0.0,False,False,False,True
207,328110.3,328110.3,0.0,0.0,0.0,False,False,False,True
42,5032484.73,5032484.73,0.0,0.0,0.0,False,False,False,True
156,13379.25,63241.0,49861.75,0.0,0.0,False,False,True,False
331,5111.58,0.0,0.0,0.0,0.0,False,False,True,False
303,55357.01,0.0,0.0,0.0,0.0,False,False,True,False
15,147373.98,33207.0,0.0,35593.7,182967.68,True,False,False,False
379,6945.98,50168.0,43222.02,0.0,0.0,False,False,True,False
261,163353.64,163353.64,0.0,0.0,0.0,False,False,False,True
161,148027.02,0.0,0.0,1199015.16,1347042.18,True,False,False,False
355,1716.05,5769.17,4053.13,0.0,0.0,False,False,True,False
212,858.1,6076.0,5217.9,0.0,0.0,False,False,True,False
138,182779.07,22583.0,205362.07,19760.65,0.0,False,False,False,False
303,1421383.57,0.0,0.0,5252728.4,6674111.97,False,False,False,True
505,2979972.78,2979972.78,0.0,0.0,0.0,False,False,False,True
668,7539165.76,7539165.76,0.0,63054.95,7602220.71,True,False,False,False
544,209790.49,20762.0,230552.49,826120.71,616330.22,False,False,False,False
101,2222544.0,2222544.0,0.0,134545.99,2357089.98,True,False,False,False
204,68659.86,0.0,0.0,5968085.55,6036745.41,True,False,False,False
713,108779.53,108779.53,0.0,0.0,0.0,False,False,False,True
336,170038.31,170038.31,0.0,0.0,0.0,False,False,False,True
497,1416055.74,1416055.74,0.0,0.0,0.0,False,False,False,True
233,14130.12,4068.0,0.0,0.0,0.0,False,False,True,False
39,18887.0,18887.0,0.0,0.0,0.0,False,False,False,True
201,564699.59,564699.59,0.0,0.0,0.0,False,False,False,True
162,95872.86,0.0,0.0,1041950.38,1137823.25,True,False,False,False
265,5721871.91,5721871.91,0.0,0.0,0.0,False,False,False,True
170,908858.12,908858.12,0.0,0.0,908858.12,True,False,False,False
134,218667.4,68492.0,0.0,6417682.85,6636350.25,True,False,False,False
330,109294.8,40314.0,149608.8,274179.91,164885.11,False,False,False,False
664,4651.43,4651.43,0.0,0.0,0.0,False,False,False,True
211,55920.39,55920.39,0.0,0.0,0.0,False,False,False,True
241,57734.59,57734.59,0.0,0.0,0.0,False,False,False,True
305,327232.46,8370983.32,8698215.79,559602.31,232369.85,False,False,False,False
375,7701.62,5814.0,0.0,0.0,0.0,False,False,True,False
498,142791.28,142791.28,0.0,0.0,0.0,False,False,False,True
311,3630.42,102.0,0.0,0.0,0.0,False,False,True,False
305,10000000.0,12321633.57,2321633.57,0.0,0.0,False,False,False,True
8,172865.19,6652090.2,6824955.39,6259226.34,7428081.5,False,False,False,False
33,84361.82,302698.0,387059.82,203248.69,118886.88,False,False,False,False
45,155761.29,155761.29,0.0,0.0,0.0,False,False,False,True
648,1086227.44,1086227.44,0.0,1017455.87,2103683.3,True,False,False,False
278,36802.96,0.0,0.0,882574.24,919377.19,True,False,False,False
683,34502.7,34502.7,0.0,0.0,0.0,False,False,False,True
229,2017.43,69562.66,67545.23,0.0,0.0,False,False,True,False
376,21933.69,0.0,0.0,0.0,0.0,False,False,True,False
161,1533798.48,1533798.48,0.0,419107.42,1952905.9,True,False,False,False
